,Name,Area,GlobalID,geometry,Access,Stage
41,ULisboa | TÉCNICO - Instituto Superior Técnico - Campus da Alameda,NaN,4f815277-a3d7-4791-b318-ebdedf5f7408,POINT (-9.13931766351085 38.7364144606565),All,Uni
42,ISCTE-IUL (IBS - ISCTE Business School),NaN,733820dd-c679-4ca9-ac6a-b935e7a4246d,POINT (-9.15315532741879 38.7486480636364),All,Uni
43,ISCTE-IUL (ESPP - Escola de Sociologia e Políticas Públicas),NaN,49beaad2-e653-4beb-815b-b7316f58183a,POINT (-9.15315532741879 38.7486480636364),All,Uni
44,ISCTE-IUL (ECSH - Escola de Ciências Sociais e Humanas),NaN,a1b658ae-d94e-40c4-a3b6-bcebeb15616e,POINT (-9.15315532741879 38.7486480636364),All,Uni
45,ISCTE-IUL (ISTA - Escola de Tecnologias e Arquitectura),NaN,43aca520-8611-4574-863e-e160aa8eae7d,POINT (-9.15315532741879 38.7486480636364),All,Uni
46,UCP | Católica (CATÓLICA LISBON School of  Business & Economics),NaN,7176d713-367b-46e4-abfd-a7626b89131a,POINT (-9.16493516750481 38.7487438286604),All,Uni
47,UCP | Católica (FCH - Faculdade de Ciências Humanas),NaN,bae8e40d-8c92-4580-bc73-19e105c53a3e,POINT (-9.16659129796935 38.7495689777631),All,Uni
48,UCP | Católica (Faculdade de Direito - Escola de Lisboa),NaN,8125fbf6-573c-4a33-8163-e3c495c5d1e0,POINT (-9.16659129796935 38.7495689777631),All,Uni
49,Faculdade de Engenharia,NaN,642952c0-9337-4f57-a4a4-aeb2cfcaec76,POINT (-9.31863996958455 38.7155033814071),All,Uni
50,UCP | Católica (FT Lisboa - Faculdade de Teologia),NaN,f3330577-eb85-44c2-aee6-443deedce8bd,POINT (-9.16659129796935 38.7495689777631),All,Uni
51,UCP | Católica (ICS - Instituto de Ciências da Saúde),NaN,bd424f6a-7b13-42cf-84cb-9dfb27a72b36,POINT (-9.16632217708328 38.7488057751973),All,Uni
52,UCP | Católica (Instituto de Estudos Políticos),NaN,ac3fec46-d5ed-4bab-bf6a-238cf302c9e2,POINT (-9.16632217708328 38.7488057751973),All,Uni
53,UCP | Católica (ISDC - Instituto Superior de Direito Canónico),NaN,31d8ab6c-60d1-47ff-a2e3-c8e1e205c94c,POINT (-9.16632217708328 38.7488057751973),All,Uni
54,Escola de Gestão e Negócios,NaN,84b7a82e-4b64-4fb8-b31f-c1242966140b,POINT (-9.14566347856055 38.7243178986538),All,Uni
55,ULL | Universidade LUSÍADA (ISSSL - Instituto Superior de Serviço Social de Lisboa),NaN,c9678e19-ff71-4837-aae1-fb1bb5ea5baf,POINT (-9.19210051364904 38.6979758246608),All,Uni
56,ULL | Universidade LUSÍADA (FCEE - Faculdade de Ciências da Economia e da Empresa),NaN,957494f5-2653-4e96-99d9-3870c381f8da,POINT (-9.19210051364904 38.6979758246608),All,Uni
57,ULL | Universidade LUSÍADA (FCHS - Faculdade de Ciências Humanas e Sociais),NaN,676c13fa-46d6-499f-97cc-0db64d0e165e,POINT (-9.19210051364904 38.6979758246608),All,Uni
58,ULL | Universidade LUSÍADA (FD - Faculdade de Direito),NaN,6e63da42-a7be-4823-a77b-778cde50e3c0,POINT (-9.19212698250889 38.6980260866587),All,Uni
59,Universidade LUSÓFONA (ECTS - Escola de Ciências e Tecnologias da Saúde),NaN,4a79d404-6409-41f1-8ffc-bbf0233bc806,POINT (-9.15305457237654 38.7579844997678),All,Uni
60,"Universidade LUSÓFONA (FCSEA - Faculdade de Ciências Sociais, Educação e Administração)",NaN,4c8ea6b7-c429-4f58-8877-787a599fcb70,POINT (-9.15305457237654 38.7579844997678),All,Uni
61,Universidade LUSÓFONA (FD - Faculdade de Direito),NaN,0e7bedf4-c14c-468a-a4fe-502029fc50cb,POINT (-9.15305457237654 38.7579844997678),All,Uni
62,Universidade LUSÓFONA (ECEO - Escola de Ciências Económicas e das Organizações),NaN,607b2e88-2808-4c57-b258-4cac4e5539cb,POINT (-9.15305457237654 38.7579844997678),All,Uni
63,Universidade LUSÓFONA (FEFD - Faculdade de Educação Física e Desporto),NaN,8b2ee5a2-1be3-4aba-b479-a01470bf991f,POINT (-9.15305457237654 38.7579844997678),All,Uni
64,Universidade LUSÓFONA (FE - Faculdade de Engenharia),NaN,25a700f9-e2df-4d12-a433-3c752321e770,POINT (-9.15305457237654 38.7579844997678),All,Uni
65,Universidade LUSÓFONA (FMV - Faculdade de Medicina Veterinária),NaN,eac45ba0-385c-450c-9c3f-badfd199956c,POINT (-9.15305457237654 38.7579844997678),All,Uni
66,Universidade LUSÓFONA (EPCV - Escola de Psicologia e Ciências da Vida),NaN,7f2ac576-ab6d-4d85-8a80-e8b257b008df,POINT (-9.15305457237654 38.7579844997678),All,Uni
67,IPLisboa | ISCAL - Instituto Superior de Contabilidade e Administração de Lisboa,NaN,5608190e-94a8-48ab-8247-e4e7b5eb5c8f,POINT (-9.14688975258523 38.7374653516282),All,Uni
68,IPLisboa | ISEL - Instituto Superior de Engenharia de Lisboa,NaN,520605c5-05c2-4bf2-afac-eebdb38391db,POINT (-9.1166536665592 38.7561354974702),All,Uni
69,IPLisboa | ESCS - Escola Superior de Comunicação Social,NaN,d943b05f-385b-4b61-acb3-a4153b783d98,POINT (-9.19251199325315 38.7463970038608),All,Uni
70,IPLisboa | ESD - Escola Superior de Dança de Lisboa,NaN,faf28ddf-c530-4aab-8242-b451d15cd2b2,POINT (-9.11628277733122 38.7562439823163),All,Uni
71,IPLisboa | ESELx - Escola Superior de Educação de Lisboa,NaN,6d0098d2-978a-4dc8-9314-ee749cc7a26f,POINT (-9.19524809901351 38.7461475506632),All,Uni
72,IPLisboa | ESML - Escola Superior de Música de Lisboa,NaN,89812c89-938e-4387-8a7c-4c5efb9c417f,POINT (-9.19676997176725 38.7462461593508),All,Uni
73,IPLisboa | ESTC - Escola Superior de Teatro e Cinema,NaN,d9d6f8bc-fd45-4b39-9280-e73e89387448,POINT (-9.23539844167271 38.7633466492032),All,Uni
74,teste,NaN,3beac5dd-012b-49c2-8855-aa524fe2eb25,POINT (-9.15020500310759 38.7494995075838),All,Uni
75,ULisboa | TÉCNICO - Instituto Superior Técnico - Campus do Tagus Park,NaN,179a5506-e02d-4b55-b692-e26f69abc01c,POINT (-9.30305675421376 38.7375724683433),All,Uni
76,ULL | Universidade LUSÍADA (FAA - Faculdade de Arquitectura e Artes),NaN,74da65e3-b38e-4235-9043-5e5841b1fac9,POINT (-9.19212698250889 38.6980260866587),All,Uni
77,ULL | Universidade LUSÍADA (IPCE - Instituto de Psicologia e Ciências da Educação),NaN,00e8c360-bb9e-4c69-91a5-85e631ffd4a8,POINT (-9.19212245410155 38.6980214678651),All,Uni
78,ULL | Universidade LUSÍADA (IET - Instituto de Engenharia e Tecnologias),NaN,ec13cf6c-2200-47f3-8b4f-78808d42b01a,POINT (-9.19212698250889 38.6980260866587),All,Uni
79,ue | Universidade Europeia - FTH (Faculdade de Turismo e Hospitalidade),NaN,3facea5a-3e1e-426b-aa70-8c1770fb584c,POINT (-9.19368269569772 38.7600490654187),All,Uni
80,ue | Universidade Europeia - FCSD (Faculdade de Ciências da Saúde e do Desporto),NaN,bd396f8b-c726-4df0-aa96-b6714df4c562,POINT (-9.18365790945365 38.7650161641021),All,Uni
81,ue | Universidade Europeia - FCES (Faculdade de Ciências Empresariais e Sociais),NaN,fd0bce17-613a-4c5a-96a6-b55b17478aa9,POINT (-9.19368269569772 38.7600490654187),All,Uni
82,UNL | NOVA IMS - NOVA Information Management School,NaN,4515c8c1-81ec-4ba6-be95-79b575a776c7,POINT (-9.16030254570311 38.7325791296909),All,Uni
83,UNL | ITQB NOVA - Instituto de Tecnologia Química e Biológica António Xavier,NaN,23ef0db1-af6f-4549-a281-1e9196115849,POINT (-9.32163033090969 38.6959016232198),All,Uni
84,UNL | NOVA SBE - NOVA School of Business and Economics,NaN,f899d7ef-4f87-45d3-a313-59032111672f,POINT (-9.32687908021529 38.6790668730302),All,Uni
